RunID_vial,_out_crystalscore,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_rxn_organic_inchikey,_rxn_temperatureC_actual_bulk,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine,_feat_maximalprojectionsize,_feat_minimalprojectionsize,_feat_molsurfaceareaVDWp,_feat_msareaVDWp,_feat_molsurfaceareaASAp,_feat_msareaASAp,_feat_ProtPolarSurfaceArea,_feat_Protpsa,_feat_Hacceptorcount,_feat_Hdonorcount
2018-12-03T19_53_16.905932+00_00_LBL_G1,1,8.834817872,0.593022587,0.989937493,PPCHYMCMRUGLHR-UHFFFAOYSA-N,94,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-03T19_53_16.905932+00_00_LBL_G2,1,8.834817872,0.148255647,0.544790988,PPCHYMCMRUGLHR-UHFFFAOYSA-N,94,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-03T19_53_16.905932+00_00_LBL_G3,1,8.834817872,0.296511293,1.485990795,PPCHYMCMRUGLHR-UHFFFAOYSA-N,94,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-03T19_53_16.905932+00_00_LBL_H1,1,8.834817872,0.148255647,1.734017446,PPCHYMCMRUGLHR-UHFFFAOYSA-N,94,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-03T19_53_16.905932+00_00_LBL_H2,1,8.834817872,0.593022587,0.989937493,PPCHYMCMRUGLHR-UHFFFAOYSA-N,94,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-03T19_53_16.905932+00_00_LBL_H3,1,8.834817872,0.148255647,0.544790988,PPCHYMCMRUGLHR-UHFFFAOYSA-N,94,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_A1,1,8.834817872,0.075641505,0.222785181,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_A2,1,8.834817872,0.151283009,1.328546801,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_B1,1,8.834817872,0.453849028,1.042385606,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_C1,1,8.834817872,0.605132038,0.899305008,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_C2,1,8.834817872,0.075641505,0.222785181,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_D1,1,8.834817872,0.302566019,1.185466203,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_E1,3,8.834817872,0.151283009,1.328546801,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_E2,1,8.834817872,0.605132038,0.899305008,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_F1,1,8.834817872,0.151283009,0.445570362,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_G1,1,8.834817872,0.075641505,0.222785181,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_G2,3,8.834817872,0.151283009,1.328546801,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2018-12-11T15_45_11.271370+00_00_LBL_H1,1,8.834817872,0.605132038,0.899305008,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_A1,1,8.834817872,0.452452215,1.001585354,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_A2,1,0.519695169,0.310506422,0.650552576,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_A3,1,0,0.61081049,0.65464884,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_A4,1,0,0.135735665,1.868748167,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_A5,1,0,1.131130538,1.132085915,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_A6,1,0,0.022622611,0.8457682,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_B1,1,5.797849229,0.565565269,1.17526486,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_B2,1,5.469172969,0.017954453,0.568095922,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_B3,1,0,0.61081049,0.827938626,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_B4,1,1.500252092,0.106710428,1.864220554,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_B5,1,0,0,0.823126482,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_B6,1,7.572701033,0.517088246,1.074527872,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_C1,1,7.298327808,0.573761867,1.045142635,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_C2,1,0,0.90490443,1.29557075,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_C3,1,0,0.61081049,0.697971287,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_C4,1,1.500252092,0.106710428,1.864220554,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_C5,1,0,1.018017484,1.235489556,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_C6,1,0,0,0.996416268,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_D1,1,0,0,0.389902018,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_D2,1,8.834817872,0.015081741,1.343649503,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_D3,1,0,0.61081049,0.871261073,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_D4,1,0,1.063262705,1.194128099,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_D5,1,0,0,0.953093821,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_D6,1,7.572701033,0.517088246,1.074527872,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_E1,1,8.834817872,0.015081741,0.303910788,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_E2,1,1.500252092,0.939051767,1.144196073,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_E3,1,0,0.61081049,0.741293733,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_E4,1,1.500252092,0.106710428,1.864220554,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_E5,1,0,0.995394873,1.256170284,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
2019-05-13T12_47_03.748293+00_00_LBL_E6,1,7.572701033,0.517088246,1.074527872,PPCHYMCMRUGLHR-UHFFFAOYSA-N,95,900,1200,12600,750,7,1,12.63,13.66,45.82,0,1,2,6,18,0,1,1,2,0,6,6,6,0,0,1,2.13,1,122,64,7,24.65,42.12,3.52,4.68,9.2,5,113.17,186.95,272.92,196.91,76.01,227.04,45.88,27.64,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9.2,186.95,186.95,196.91,196.91,27.64,27.64,0,1
